date,league,host,guest,h_res,g_res,b1,bX,b2,HA_win,HA_draw,HA_loss,HA_goal_avg,HA_loss_avg,HA_yellow,HA_red,HA_corner,HA_penalty,HA_offside,GA_win,GA_draw,GA_loss,GA_goal_avg,GA_loss_avg,GA_yellow,GA_red,GA_corner,GA_penalty,GA_offside,HJ_win,HJ_draw,HJ_loss,HJ_goal_avg,HJ_loss_avg,HJ_yellow,HJ_red,HJ_corner,HJ_penalty,HJ_offside,GJ_win,GJ_draw,GJ_loss,GJ_goal_avg,GJ_loss_avg,GJ_yellow,GJ_red,GJ_corner,GJ_penalty,GJ_offside,H_place,G_place,num_place
05_04_2025,КАТАР. СТАРЗ ЛИГА,Аль-Духаиль,Аль-Шамаль,0,4,1.35,5.0,7.2,8,1,1,2.1,0.9,,,,,,5,1,4,1.7,0.8,,,,,,8,0,0,3.3,,,,,,,0,0,8,1.3,,,,,,,1,6,12
05_04_2025,КАТАР. СТАРЗ ЛИГА,Катар СК,Аль-Хор,0,1,2.1,3.75,2.95,3,3,4,1.4,1.9,,,,,,2,0,8,1.4,2.6,,,,,,2,0,1,1.7,,,,,,,1,0,2,1.7,,,,,,,10,12,12
05_04_2025,КАТАР. СТАРЗ ЛИГА,Аль-Райян,Аль-Садд,1,2,3.9,4.0,1.75,4,1,5,1.7,1.5,0.6,0.1,2.7,5.7,0.3,7,1,2,2.4,0.8,0.4,0.1,1.1,4.6,0.6,1,0,5,1.0,,,,,,,5,0,1,1.8,,,,,,,5,2,12
05_04_2025,КИТАЙ. 2-Я ЛИГА,Вукси Вугу,Хаймэнь Содион,5,1,1.98,3.15,3.9,4,1,5,1.0,1.0,,,,,,1,5,4,1.2,1.5,,,,,,1,1,0,1.5,,,,,,,0,1,1,0.5,,,,,,,4,5,12
05_04_2025,КИТАЙ. 2-Я ЛИГА,Тайань Тянькуан,Чанчунь Сиду,1,2,2.35,3.1,3.0,3,3,4,1.4,1.6,,,,,,3,0,2,0.8,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,12
05_04_2025,КИТАЙ. 2-Я ЛИГА,Цзянси Ляньшен,Шанхай Порт 2,1,0,2.0,3.1,3.9,3,3,4,1.0,1.2,,,,,,4,0,6,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,12
05_04_2025,КИТАЙ. 2-Я ЛИГА,Хубэй Истар,Сиань Ронгай,0,0,1.8,3.35,4.4,1,3,6,1.3,1.9,,,,,,3,3,4,1.3,1.5,,,,,,2,0,0,2.5,,,,,,,0,0,2,1.0,,,,,,,10,11,12
05_04_2025,КИТАЙ. 2-Я ЛИГА,Ланьчжоу Лунъюань,Шаньдун Тайшань 2,0,2,2.5,2.9,3.0,4,4,2,1.4,1.1,,,,,,4,2,4,1.4,1.3,,,,,,0,1,1,1.5,,,,,,,1,1,0,2.0,,,,,,,7,6,12
05_04_2025,МАЛИ. ПРЕМЬЕР-ЛИГА,ФК Бинга,АС Бакариджан,1,1,2.55,2.75,3.05,2,3,5,1.0,1.7,,,,,,2,3,5,0.5,1.1,,,,,,1,1,1,1.0,,,,,,,1,1,1,0.7,,,,,,,11,9,14
06_04_2025,МАЛИ. ПРЕМЬЕР-ЛИГА,Реал Бамако,Юнион Спортив Бугуба,3,0,2.85,3.2,2.4,5,2,3,1.2,1.1,,,,,,3,2,5,1.2,1.3,,,,,,2,0,1,1.3,,,,,,,1,0,2,1.0,,,,,,,7,5,14
06_04_2025,МАЛИ. ПРЕМЬЕР-ЛИГА,Корофина,Юнион Спортив Бугуни,2,0,3.1,3.05,2.3,0,3,7,0.2,1.1,,,,,,5,1,4,0.9,0.9,,,,,,1,2,0,1.0,,,,,,,0,2,1,0.7,,,,,,,13,8,14
05_04_2025,ОАЭ. 1-Й ДИВИЗИОН,Юнайтед ОАЭ,Аль-Джазира Аль-Хамра,5,0,1.4,4.7,6.6,7,1,2,2.4,1.5,,,,,,2,4,4,1.1,1.9,,,,,,1,0,2,1.7,,,,,,,2,0,1,1.3,,,,,,,5,10,14
05_04_2025,ОАЭ. 1-Й ДИВИЗИОН,Аль-Дафра,Аль-Хамриях,0,0,1.35,4.6,7.6,7,2,1,2.2,1.0,,,,,,1,6,3,1.5,1.6,,,,,,2,1,0,2.3,,,,,,,0,1,2,0.7,,,,,,,1,12,14
05_04_2025,ТАИЛАНД. 2-Й ДИВИЗИОН,Касетсарт,Чайнат Хорнбилл,0,0,2.08,3.15,3.5,4,3,3,1.1,0.9,,,,,,4,2,4,0.9,0.9,,,,,,2,0,2,1.3,,1.3,,1.5,,,2,0,2,2.0,,1.3,,1.0,,,7,15,17
05_04_2025,ТАИЛАНД. 2-Й ДИВИЗИОН,Полис Теро,ФК Трат,1,0,1.55,4.0,5.3,4,1,5,1.4,1.6,,,,,,3,1,6,1.5,1.7,,,,,,1,0,2,2.3,,,,,,,2,0,1,3.3,,,,,,,13,16,17
05_04_2025,ТАИЛАНД. 2-Й ДИВИЗИОН,Чантабури,Чонбури,1,0,4.3,3.7,1.72,4,2,4,1.0,1.2,,,,,,7,2,1,2.2,1.0,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,12,1,17
05_04_2025,ТАИЛАНД. 2-Й ДИВИЗИОН,Аюттхая Юнайтед,ФК Лампанг,2,0,1.52,4.05,5.7,5,2,3,2.0,1.2,,,,,,4,2,4,1.6,1.4,,,,,,1,1,1,2.3,,,,,,,1,1,1,2.3,,,,,,,3,5,17
05_04_2025,УГАНДА. ПРЕМЬЕР-ЛИГА,Китара,Кампала Кэпитал,4,0,2.7,3.0,2.65,5,4,1,1.3,0.2,,,,,,4,3,3,1.5,0.9,,,,,,3,1,1,1.6,,,,,,,1,1,3,1.2,,,,,,,6,5,16
05_04_2025,УГАНДА. ПРЕМЬЕР-ЛИГА,Мэрунс,Экспресс ФК,1,0,2.1,3.2,3.4,4,2,4,0.8,1.1,,,,,,3,0,7,1.1,2.0,,,,,,2,2,1,0.8,,,,,,,1,2,2,0.6,,,,,,,7,9,16
05_04_2025,УГАНДА. ПРЕМЬЕР-ЛИГА,Мбейл Хироус,Вакисо Джайнтс,0,1,2.55,3.1,2.75,0,2,8,0.5,2.3,,,,,,0,5,5,0.4,1.1,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,16,15,16
05_04_2025,ЮЖНАЯ КОРЕЯ. K ЛИГА 3,Пхаджу Ситизен,Ульсан Ситизен,0,0,1.92,3.2,4.0,4,1,5,1.3,1.5,,,,,,1,2,7,0.8,1.9,,,,,,4,0,2,1.5,,,,,,,2,0,4,1.2,,,,,,,7,14,15
05_04_2025,ЮЖНАЯ КОРЕЯ. K ЛИГА 3,Мокпхо Сити,Пусан Транспортейшн,1,3,2.55,3.45,2.5,3,0,7,1.1,1.9,,,,,,6,1,3,1.6,1.2,,,,,,4,0,2,1.7,,,,,,,2,0,4,1.7,,,,,,,15,13,15
05_04_2025,ЮЖНАЯ КОРЕЯ. K ЛИГА 3,Кимхэ Сити,Кенджу КХНП,1,3,2.25,2.95,3.4,8,1,1,2.0,0.6,,,,,,5,1,4,1.3,1.1,,,,,,1,2,3,1.0,,,,,,,3,2,1,1.2,,,,,,,1,9,15
05_04_2025,ЮАР. 1-Й ДИВИЗИОН,Милфорд,Крюгер Юнайтед,1,2,2.4,3.0,3.05,2,3,5,1.1,1.8,,,,,,5,2,3,1.3,1.0,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,6,3,16
05_04_2025,ЮАР. 1-Й ДИВИЗИОН,Барока,ДжДР Старз,3,2,2.4,3.05,3.0,2,4,4,1.1,1.7,,,,,,2,6,2,1.1,1.4,,,,,,0,2,3,0.8,,,,,,,3,2,0,1.4,,,,,,,10,4,16
05_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Чакарита Хуниорс,Дефенсорес Унидос,2,0,1.55,3.5,6.5,3,4,3,0.9,0.8,,,,,,1,4,5,0.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Атлетико Гуэмес,Альворадо,1,1,2.0,2.95,4.1,1,5,4,0.7,1.1,,,,,,1,5,4,0.5,0.9,,,,,,1,1,3,0.8,,,,,,,3,1,1,1.4,,,,,,,18,14,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Атлетико Сан-Мигель,Атланта,0,0,1.83,2.95,5.1,3,4,3,1.0,0.8,,,,,,5,4,1,0.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Лос-Андес,Химнасия Тиро,0,0,2.3,2.5,4.0,4,4,2,1.1,0.9,0.0,0.0,0.0,0.0,0.0,3,3,4,0.8,0.8,0.3,0.0,0.2,0.7,0.3,,,,,,,,,,,,,,,,,,,,,4,7,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Атлетико Сан-Тельмо,Темперлей,0,3,2.85,2.6,2.85,3,3,4,1.0,1.2,0.3,0.0,0.1,0.0,0.0,3,3,4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,2,2,1,1.2,,,,,,,1,2,2,0.8,,,,,,,8,13,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Дефенсорес Бельграно,Эстудиантес Касерос,2,1,2.35,2.7,3.4,2,5,3,0.6,0.6,,,,,,5,3,2,1.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Нуэва Чикаго,Тальерес Ремедиос,2,0,1.95,2.9,4.5,2,2,6,0.7,1.3,0.3,0.0,0.5,0.0,0.0,2,2,6,0.4,0.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17,18,18
06_04_2025,АРГЕНТИНА. ПРИМЕРА В НАСЬОНАЛЬ,Тристан Суарес,Депортиво Майпу,1,1,1.95,3.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_04_2025,АРГЕНТИНА. ПРИМЕРА B МЕТРОПОЛИТАНА,Депортиво Линьерс,Феникс Пилар,1,0,1.67,3.35,5.4,6,2,2,1.9,0.8,,,,,,1,3,6,0.7,1.6,,,,,,1,0,1,2.0,,,,,,,1,0,1,1.0,,,,,,,4,20,21
06_04_2025,АРГЕНТИНА. ПРИМЕРА B МЕТРОПОЛИТАНА,Депортиво Арменио,Вилья Дальмине,1,4,2.2,2.75,3.8,4,3,3,1.2,1.2,0.2,0.0,0.1,1.3,0.0,1,7,2,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0,2,0,0.5,,,,,,,0,2,0,0.5,,,,,,,9,14,21
06_04_2025,АРГЕНТИНА. ПРИМЕРА B МЕТРОПОЛИТАНА,Вилья Сан Карлос,Экскурсионистас,2,1,3.0,2.95,2.45,5,1,4,1.4,1.2,0.0,0.0,0.0,0.0,0.0,3,4,3,0.7,0.7,0.5,0.0,0.2,0.0,0.0,0,1,1,1.0,,,,,,,1,1,0,1.5,,,,,,,2,13,21
06_04_2025,АРГЕНТИНА. ПРИМЕРА B МЕТРОПОЛИТАНА,Реал Пилар,Феррокарриль Мидланд,0,1,2.05,2.9,4.1,6,3,1,1.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,3,0.9,0.4,0.4,0.0,0.2,0.0,0.0,1,1,2,1.0,,,,,,,2,1,1,1.5,,,,,,,1,5,21
06_04_2025,АРГЕНТИНА. ПРИМЕРА B МЕТРОПОЛИТАНА,Сан-Мартин Бурсако,Архентино Кильмес,2,0,3.5,2.9,2.2,3,4,3,0.7,1.2,0.0,0.0,0.0,0.0,0.0,3,4,3,1.1,1.2,0.2,0.0,0.6,0.0,0.0,0,1,1,0.0,,,,,,,1,1,0,1.5,,,,,,,8,7,21
06_04_2025,АРГЕНТИНА. ПРИМЕРА B МЕТРОПОЛИТАНА,Депортиво Мерло,Браун Адроге,0,1,2.4,2.95,3.1,5,3,2,0.9,0.7,,,,,,3,4,3,0.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,21
06_04_2025,АРГЕНТИНА. ПРИМЕРА С МЕТРОПОЛИТАНА,Атлетико Лугано,Берасатеги,2,0,2.1,3.15,3.45,6,3,1,1.3,0.8,0.0,0.0,0.0,0.0,0.0,3,4,3,1.3,1.3,0.2,0.0,0.1,0.0,0.0,0,1,1,1.5,,,,,,,1,1,0,2.5,,,,,,,4,10,13
06_04_2025,АРГЕНТИНА. ПРИМЕРА С МЕТРОПОЛИТАНА,Викториано Аренас,Депортиво Парагвайо,3,0,2.55,2.95,2.9,2,4,4,1.2,1.6,,,,,,3,2,5,1.3,1.5,,,,,,1,1,0,0.5,,,,,,,0,1,1,0.0,,,,,,,14,10,14
06_04_2025,АРГЕНТИНА. ПРИМЕРА С МЕТРОПОЛИТАНА,Пуэрто-Нуэво,Итусаинго,1,0,2.3,3.0,3.15,3,3,4,0.5,1.1,,,,,,8,1,1,1.9,0.3,,,,,,0,1,1,0.0,,,,,,,1,1,0,0.5,,,,,,,9,2,13
06_04_2025,АРГЕНТИНА. ПРИМЕРА С МЕТРОПОЛИТАНА,Мерседес,Клайполе,0,1,2.25,2.95,3.3,2,2,6,0.4,0.9,,,,,,4,2,4,1.1,0.8,,,,,,0,0,2,0.0,,,,,,,2,0,0,1.0,,,,,,,8,11,13
06_04_2025,БРАЗИЛИЯ. СЕРИЯ В,Коритиба Парана,Вила Нова,1,0,1.65,3.55,5.2,4,2,4,1.8,1.4,0.0,0.0,0.6,0.0,0.0,6,2,2,1.4,0.6,0.7,0.0,0.8,0.9,0.1,1,1,0,2.0,,2.0,0.5,8.0,13.0,1.0,0,1,1,0.5,,2.0,0.0,6.0,12.0,2.5,4,4,20
06_04_2025,БРАЗИЛИЯ. СЕРИЯ В,Регатас,Шапекоенсе,1,0,1.83,3.25,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. СЕРИЯ В,Америка Минейро,Ботафого Сан-Паулу,1,0,1.6,3.65,5.6,3,4,3,0.6,1.0,0.3,0.0,0.3,0.0,0.0,2,4,4,0.8,1.1,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0,,3.0,0.0,3.0,16.0,1.0,0,1,1,1.0,,2.5,0.0,3.5,18.0,2.0,4,4,20
06_04_2025,БРАЗИЛИЯ. ПАУЛИСТА. СЕРИЯ А4. 1/4 ФИНАЛА. ОТВЕТНЫЕ МАТЧИ,Атлетико Жозенси,Паулиста,0,2,2.45,2.95,2.95,4,4,2,1.2,0.9,,,,,,1,6,3,0.8,1.2,,,,,,0,1,1,1.0,,,,,,,1,1,0,1.5,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. ПАУЛИСТА. СЕРИЯ А4. 1/4 ФИНАЛА. ОТВЕТНЫЕ МАТЧИ,Сан-Каэтано ду Сул,Насьонал Атлетико Сан-Паулу,1,1,1.8,3.5,4.15,3,5,2,1.4,1.4,,,,,,6,3,1,1.5,0.7,,,,,,1,0,1,1.0,,,,,,,1,0,1,2.0,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. ПАУЛИСТА. СЕРИЯ А4. 1/4 ФИНАЛА. ОТВЕТНЫЕ МАТЧИ,Атлетико Такуаритинга,Арасатуба,0,3,1.9,3.3,4.0,6,2,2,1.2,0.8,,,,,,4,2,4,0.8,1.1,,,,,,1,0,1,1.0,,,,,,,1,0,1,1.5,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. ПАУЛИСТА. СЕРИЯ А2. ФИНАЛ. ОТВЕТНЫЙ МАТЧ,Примавера Индаятуба,Капивариано,1,2,2.45,2.5,3.65,4,5,1,0.9,0.2,,,,,,6,2,2,1.1,0.8,,,,,,1,3,1,0.8,,,,,,,1,3,1,0.8,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. КАПИШАБА. ПЛЕЙ-ОФФ. ФИНАЛ. ОТВЕТНЫЙ МАТЧ,Рио-Бранко Витория,Порто Витория,2,0,1.7,3.45,4.9,6,2,2,1.6,1.0,0.2,0.0,0.3,0.0,0.0,5,1,4,1.0,0.9,0.0,0.0,0.0,0.0,0.0,2,1,3,1.0,,,,,,,3,1,2,1.2,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. МАРАНЬЕНСЕ,Мото Клаб Сан-Луис,Сампайо Корреа Мараньян,0,0,3.7,3.35,1.95,5,3,2,1.5,1.2,0.0,0.0,0.0,0.0,0.0,1,3,6,0.5,1.4,0.3,0.0,0.6,0.0,0.0,1,2,3,0.5,,,,,,,3,2,1,1.3,,,,,,,4,2,8
06_04_2025,БРАЗИЛИЯ. ТОКАНТИНЕНСЕ. ФИНАЛ. ОТВЕТНЫЙ МАТЧ,Унио Кармоланденсе,Арагуаина,0,0,3.4,3.35,2.03,4,3,3,1.4,1.6,0.6,0.0,0.7,0.0,0.0,4,2,4,1.4,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1.2,,,,,,,0,2,3,0.6,,,,,,,,,
06_04_2025,БРАЗИЛИЯ. АМАПАЕНСЕ,Сантана Амапа,Ораторио,1,4,21.0,10.0,1.06,2,1,7,1.3,2.7,,,,,,3,2,5,1.1,1.4,,,,,,0,0,3,0.3,,,,,,,3,0,0,2.0,,,,,,,8,4,8
05_04_2025,БРАЗИЛИЯ. ДО 20 ЛЕТ. ГОЙАНО,Гояс U20,Триндаде U20,1,0,2.05,3.6,3.15,5,2,3,1.5,1.2,,,,,,5,1,4,1.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,12
06_04_2025,БРАЗИЛИЯ. ДО 20 ЛЕТ. ГОЙАНО,Итаусу U20,Вила Нова U20,1,4,5.4,4.2,1.52,1,1,4,1.7,3.0,,,,,,6,2,2,2.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,12
06_04_2025,БРАЗИЛИЯ. ДО 20 ЛЕТ. ГОЙАНО,Атлетико Серраду U20,Роял U20,2,0,2.08,3.5,3.15,2,2,2,1.2,1.3,,,,,,1,2,3,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,12
06_04_2025,ГВАТЕМАЛА. ЛИГА НАСЬОНАЛЬ,Депортиво Микско,Депортиво Ачуапа,1,0,1.65,3.3,5.8,3,5,2,0.9,0.9,,,,,,3,3,4,1.0,1.0,,,,,,4,1,5,0.8,,,,,,,5,1,4,0.8,,,,,,,10,8,11
06_04_2025,ГВАТЕМАЛА. ЛИГА НАСЬОНАЛЬ,Депортиво Антигуа,Маркенсе,1,3,1.35,4.4,8.0,4,2,4,1.4,1.2,0.7,0.0,1.0,2.3,0.2,2,3,5,0.6,1.1,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0,,,,,,,0,1,1,1.0,,,,,,,3,7,11
06_04_2025,КОСТА-РИКА. ПРЕМЬЕР-ДИВИЗИОН,Мунисипаль Санта-Ана,Гуанакастека,0,0,1.82,3.5,4.1,2,5,3,1.1,1.3,,,,,,2,3,5,0.7,1.0,,,,,,1,1,1,0.7,,,,,,,1,1,1,0.7,,,,,,,12,10,12
06_04_2025,КОСТА-РИКА. ПРЕМЬЕР-ДИВИЗИОН,Спортинг Сан-Хосе,Депортиво Саприсса,0,1,5.0,3.5,1.68,2,0,8,0.9,2.0,0.0,0.0,0.0,0.0,0.0,4,2,4,1.1,1.0,0.5,0.0,0.6,2.8,0.5,1,1,8,0.8,,,,,,,8,1,1,1.6,,,,,,,9,5,12
06_04_2025,КОСТА-РИКА. ПРЕМЬЕР-ДИВИЗИОН,Эредиано,Картахинес,1,1,1.7,3.55,4.6,5,2,3,1.4,1.1,0.8,0.0,1.5,4.7,0.3,5,2,3,0.9,0.7,0.0,0.0,0.0,0.0,0.0,4,2,4,1.2,,,,,,,4,2,4,1.3,,,,,,,2,4,12
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Универсидад Гвадалахара 2,Колима,2,0,1.25,5.4,9.5,5,0,5,1.6,1.6,,,,,,3,1,6,0.6,2.0,,,,,,3,0,0,1.3,,,,,,,0,0,3,0.3,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Пионерос Канкун,Сакатепек,1,0,1.8,3.7,3.95,4,2,4,1.5,1.2,,,,,,5,0,5,1.5,1.3,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Агуакатерос Уруапан,Мексикали,2,1,1.37,4.4,8.0,1,1,8,0.5,2.3,,,,,,0,0,10,0.5,2.5,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Депортива Венадос,Петролерос Саламанка,4,0,1.42,4.2,7.3,5,2,3,1.5,0.9,,,,,,2,0,8,0.8,2.1,,,,,,2,0,3,1.8,,,,,,,3,0,2,2.4,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Тигрес Алика,Фараонес Текскоко,1,0,2.7,4.2,2.13,3,1,6,1.6,1.7,,,,,,5,2,3,1.2,0.7,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Лобос УЛМ,Тапачула,4,3,3.25,3.95,1.93,3,1,6,1.0,1.8,,,,,,5,2,3,1.8,1.6,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Хагуарес,Альконес Керетаро,1,2,1.9,4.0,3.25,5,2,3,1.9,1.0,,,,,,7,1,2,1.7,0.7,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ПРЕМЬЕР. СЕРИЯ А,Ребосерос Ла Пьедад,Агрикульторес,2,3,1.23,6.8,8.5,7,0,3,1.9,0.8,,,,,,3,0,7,1.1,2.2,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,,,
06_04_2025,МЕКСИКА. ЛИГА ДЕ ЭКСПАНСЬОН,Канкун,Депортиво Тапатио,1,2,1.68,3.75,4.5,3,4,3,1.0,1.1,,,,,,4,1,5,1.0,1.3,,,,,,2,2,2,0.5,,,,,,,2,2,2,0.7,,,,,,,8,11,15
06_04_2025,МЕКСИКА. ЛИГА ДЕ ЭКСПАНСЬОН,Минерос Сакатекас,Атлетико Морелия,1,1,1.6,3.85,5.0,6,3,1,1.5,0.8,,,,,,4,0,6,1.3,1.8,,,,,,3,4,1,2.0,,,,,,,1,4,3,1.4,,,,,,,2,9,15
06_04_2025,МЕКСИКА. ЛИГА ДЕ ЭКСПАНСЬОН,Койотес де Тласкала,Селая Гванахуато,0,3,4.05,3.7,1.77,2,5,3,1.5,1.9,,,,,,5,4,1,1.7,0.9,,,,,,0,2,4,0.5,,,,,,,4,2,0,1.2,,,,,,,12,6,15
06_04_2025,МЕКСИКА. ЛИГА ДЕ ЭКСПАНСЬОН,Дорадос Синалоа,Венадос,3,1,2.45,3.55,2.55,2,1,7,1.1,1.9,,,,,,5,3,2,1.6,1.1,,,,,,0,1,5,0.8,,,,,,,5,1,0,3.2,,,,,,,14,5,15
05_04_2025,МЕКСИКА. ДО 23 ЛЕТ. ЛИГА MX,Атлетико Сан-Луис U23,Масатлан U23,3,2,1.35,4.7,8.0,4,1,5,1.7,1.2,,,,,,5,0,5,1.0,2.1,,,,,,1,0,2,1.0,,,,,,,2,0,1,1.7,,,,,,,8,15,18
05_04_2025,МЕКСИКА. ДО 23 ЛЕТ. ЛИГА MX,Атлас U23,ФК Хуарес U23,0,2,2.6,3.85,2.3,3,0,7,0.9,1.4,,,,,,8,0,2,2.0,1.2,,,,,,0,1,2,1.0,,,,,,,2,1,0,2.0,,,,,,,16,1,18
05_04_2025,МЕКСИКА. ДО 23 ЛЕТ. ЛИГА MX,Круз Асул U23,Пумас-УНАМ U23,1,0,1.5,3.85,6.5,6,0,4,1.7,0.8,,,,,,3,0,7,0.7,1.1,,,,,,0,2,3,0.4,,,,,,,3,2,0,1.2,,,,,,,4,14,18
06_04_2025,НИКАРАГУА. ПРИМЕРА ДИВИЗИОН,Дирианген,Реал Эстели,2,4,3.0,2.85,2.5,6,1,3,1.7,1.3,0.0,0.0,0.0,0.0,0.0,7,1,2,2.1,1.0,0.3,0.0,0.4,2.9,0.1,5,4,1,1.2,,,,,,,1,4,5,0.7,,,,,,,3,2,10
06_04_2025,ПАНАМА. ВЫСШАЯ ЛИГА,Депортиво Университарио,Индепендьенте де Ла-Чоррера,1,0,3.5,3.15,2.1,5,4,1,1.4,0.7,,,,,,4,4,2,1.2,0.7,,,,,,2,3,5,0.8,,0.3,,0.6,,,5,3,2,1.4,,0.3,,0.7,,,1,2,6
06_04_2025,ПАНАМА. ВЫСШАЯ ЛИГА,Пласа Амадор,Альянса Панама,3,3,1.75,3.3,4.8,6,3,1,1.6,1.0,,,,,,2,4,4,0.9,1.3,,,,,,5,3,2,1.7,,0.5,0.1,0.4,,,2,3,5,1.0,,0.4,0.1,0.3,,,1,6,6
05_04_2025,ПАРАГВАЙ. 2-Й ДИВИЗИОН,ФК Фернандо де ла Мора,Индепендьенте Кампо Гранде,2,1,2.75,2.5,3.15,1,5,4,1.0,1.1,,,,,,5,3,2,1.4,0.8,,,,,,1,1,4,1.0,,,,,,,4,1,1,2.0,,,,,,,9,3,16
05_04_2025,ПАРАГВАЙ. 2-Й ДИВИЗИОН,Депортиво Капиата,Ресистенсия,1,0,2.65,3.0,2.65,2,0,3,0.4,1.0,0.6,0.2,1.6,,,5,4,1,1.8,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,3,7,16
06_04_2025,США. MLS NEXT PRO,Портленд Тимберс 2,Норт Техас,1,2,1.95,3.85,3.25,3,0,7,1.4,2.0,,,,,,7,0,3,2.9,2.1,,,,,,2,0,3,1.2,,,,,,,3,0,2,2.0,,,,,,,21,16,29
06_04_2025,США. MLS NEXT PRO,Каролина Кор,Нью-Йорк Сити 2,5,0,2.05,3.65,3.1,6,0,4,1.7,1.3,0.7,0.0,1.5,0.0,0.0,4,0,6,1.5,1.7,0.0,0.0,0.0,0.0,0.0,0,0,2,0.5,,,,,,,2,0,0,1.5,,,,,,,23,3,29
06_04_2025,США. MLS NEXT PRO,ФК Чаттануга,Орландо Сити 2,2,0,1.97,3.75,3.25,9,0,1,1.8,0.9,1.0,0.0,1.4,1.9,0.0,7,0,3,2.0,1.4,0.0,0.0,0.0,0.0,0.0,3,0,0,1.3,,,,,,,0,0,3,1.0,,,,,,,4,4,29
06_04_2025,США. USL,Окленд Рутс,Род Айленд,0,3,3.25,3.55,2.03,1,2,7,0.9,2.1,,,,,,4,3,3,1.9,1.4,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,,10,12
06_04_2025,США. USL,Детройт Сити,Монтерей Бей,0,0,1.85,3.55,3.9,5,3,2,1.8,0.9,0.0,0.0,0.0,0.0,0.0,4,1,5,1.7,1.4,0.4,0.0,1.1,0.0,0.0,2,1,0,1.0,,,,,,,0,1,2,0.0,,,,,,,3,,12
